user_id,startup_id,model_score,recency_score,popularity_score,diversity_score,label,recommendation_rank,recommendation_score,original_score,recommendation_method,exposure_weight
8283274b-08dd-44ea-b4c2-340ddba284f4,b552efa5-9ed0-4110-980f-1310c1e18465,0.0,0.7908792670961399,0.5,0.5,0,,,0.0,,1.0
06bf7ef7-adb4-47e9-bc65-70a0bffd678f,66321f60-3529-4b29-81df-910c87ab828b,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
06bf7ef7-adb4-47e9-bc65-70a0bffd678f,a4f4f89b-8980-4e99-ab6f-f236b726d992,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
2d21a50d-0f01-43fb-be87-204791b9ea75,89371203-0bc5-49fd-85e7-5270780bdce2,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
2d21a50d-0f01-43fb-be87-204791b9ea75,52864b27-acdb-4b07-bfce-c0b6a9ae5df7,0.0,0.7908792604972411,0.5,0.5,0,,,0.0,,1.0
03082140-a068-407c-b50c-85356b4dae70,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.0,0.936737147636471,0.5,0.5,0,,,0.0,,1.0
03082140-a068-407c-b50c-85356b4dae70,1dee0b75-cf38-4c06-a794-ac0719e028cd,0.0,0.7908792658524578,0.5,0.5,0,,,0.0,,1.0
5f6d735b-171e-4bc1-ac99-e8135879fba1,c80e63b5-5008-4e43-a8dc-1d05167743f6,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
5f6d735b-171e-4bc1-ac99-e8135879fba1,02feffa7-1659-43b6-b43e-ef34226c2e3c,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
ef9ffc53-4f58-4ad2-b023-47b459b15175,9b02e689-8fc9-4c32-b9cb-d76b1ae4ec42,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
ef9ffc53-4f58-4ad2-b023-47b459b15175,b3004f99-1a52-40c3-a217-8a2be3fb2aa7,0.0,0.7908792664858936,0.5,0.5,0,,,0.0,,1.0
3210d25d-f0b8-4581-8a9d-c20745921a14,1f903bd4-33fe-4277-813d-f5ed1dcf5fee,0.0,0.7908792608347073,0.5,0.5,0,,,0.0,,1.0
3210d25d-f0b8-4581-8a9d-c20745921a14,80c1521e-f6b1-4014-92b5-a1ca457bf0b2,0.0,0.9392574521621688,0.5,0.5,0,,,0.0,,1.0
de896356-ff9c-4b2b-b471-af7452471f87,e1eeed51-f64f-4608-9053-2e9ff13bbaba,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
de896356-ff9c-4b2b-b471-af7452471f87,9c9a3d48-7f7a-4954-ac80-8ad641f44b03,0.0,0.7908792661749731,0.5,0.5,0,,,0.0,,1.0
a27b4f78-b901-405b-8870-38292067eada,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.0,0.936737147636471,0.5,0.5,0,,,0.0,,1.0
a27b4f78-b901-405b-8870-38292067eada,9c9a3d48-7f7a-4954-ac80-8ad641f44b03,0.0,0.7908792661749731,0.5,0.5,0,,,0.0,,1.0
369d8f39-e9ae-4d5a-86ca-6781c68e7c25,e521b788-69f0-4b49-8c9e-1c7fe446bdad,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
369d8f39-e9ae-4d5a-86ca-6781c68e7c25,9c9a3d48-7f7a-4954-ac80-8ad641f44b03,0.0,0.7908792661749731,0.5,0.5,0,,,0.0,,1.0
d6c7b220-c5b3-43fc-a167-af6dc0b3c009,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.0,0.936737147636471,0.5,0.5,0,,,0.0,,1.0
d6c7b220-c5b3-43fc-a167-af6dc0b3c009,246f19db-8808-4858-84b9-32ad89871450,0.0,0.7908792680173068,0.5,0.5,0,,,0.0,,1.0
d60c6501-80f3-4553-91d8-e6a22c6926c5,39a842c1-7863-4e6b-9280-134dca5c3e08,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
d60c6501-80f3-4553-91d8-e6a22c6926c5,9b02e689-8fc9-4c32-b9cb-d76b1ae4ec42,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
bd0d6d2c-47e2-41e9-b6a7-beda82ead3bf,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.0,0.936737147636471,0.5,0.5,0,,,0.0,,1.0
bd0d6d2c-47e2-41e9-b6a7-beda82ead3bf,582e43ad-d735-4290-bb60-bca97481497a,0.0,0.7908792617540434,0.5,0.5,0,,,0.0,,1.0
ddef0c3e-46ff-4be0-8c5d-2a9e057310bb,9f9eee31-01da-4375-9a5f-137e72a1a814,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
ddef0c3e-46ff-4be0-8c5d-2a9e057310bb,1dee0b75-cf38-4c06-a794-ac0719e028cd,0.0,0.7908792658524578,0.5,0.5,0,,,0.0,,1.0
08e5ed21-2a91-43a8-97a6-2fe8119b17ed,b225a976-5774-4a0c-812b-644259939ba3,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
08e5ed21-2a91-43a8-97a6-2fe8119b17ed,48c4d564-1b00-4c34-a9bd-46e9da5b24d0,0.0,0.936737147636471,0.5,0.5,0,,,0.0,,1.0
8c00dfea-d3a2-4f33-b366-146fa55981b7,fd254885-317a-478a-80a8-b01023a2105c,0.0,0.9623403443927478,0.5,0.5,0,,,0.0,,1.0
8c00dfea-d3a2-4f33-b366-146fa55981b7,39a842c1-7863-4e6b-9280-134dca5c3e08,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
9fffd9eb-79bb-4f9f-b803-49912022e3bd,b225a976-5774-4a0c-812b-644259939ba3,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
9fffd9eb-79bb-4f9f-b803-49912022e3bd,89371203-0bc5-49fd-85e7-5270780bdce2,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
09b7ad3d-9465-47b3-9c08-1bfe0b6238de,b225a976-5774-4a0c-812b-644259939ba3,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
09b7ad3d-9465-47b3-9c08-1bfe0b6238de,8463d11f-4ae7-4509-aad8-474fb158ecc1,0.0,0.9367286396067337,0.5,0.5,0,,,0.0,,1.0
948f3cfa-41d9-48ef-a3f0-005a9e9cbc87,21a6732f-34cd-4079-9cef-9f3c73e4e07c,0.0,0.7908792667907116,0.5,0.5,0,,,0.0,,1.0
948f3cfa-41d9-48ef-a3f0-005a9e9cbc87,66321f60-3529-4b29-81df-910c87ab828b,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
e5bd3819-f67f-4bac-bb12-99b98c4960a6,21a6732f-34cd-4079-9cef-9f3c73e4e07c,0.0,0.7908792667907116,0.5,0.5,0,,,0.0,,1.0
e5bd3819-f67f-4bac-bb12-99b98c4960a6,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
796b9349-1e7f-4b56-8fe2-87d1525bd048,9f9eee31-01da-4375-9a5f-137e72a1a814,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
796b9349-1e7f-4b56-8fe2-87d1525bd048,910c3129-2ea0-4811-b1f6-faa0b8e1ff23,0.0,0.7908792706331278,0.5,0.5,0,,,0.0,,1.0
bb850f32-2e30-4cd3-8e33-d968911a3202,44b726ad-5914-431a-b652-5c11cf53e869,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
bb850f32-2e30-4cd3-8e33-d968911a3202,02feffa7-1659-43b6-b43e-ef34226c2e3c,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
8d3f23b8-8247-481e-8284-16819999b120,425cd990-e27e-4a0a-b210-804055ac2008,0.0,0.9389649696600657,0.5,0.5,0,,,0.0,,1.0
8d3f23b8-8247-481e-8284-16819999b120,e521b788-69f0-4b49-8c9e-1c7fe446bdad,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
0f7eb81a-faa6-4d04-841c-b9e6a350313d,3eaa61d9-e3e1-475e-af08-09af61c9613f,0.0,0.7908792680173068,0.5,0.5,0,,,0.0,,1.0
0f7eb81a-faa6-4d04-841c-b9e6a350313d,89371203-0bc5-49fd-85e7-5270780bdce2,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
a1b3622d-3daa-45e4-8d88-5c18bdabff15,f716c8f3-7255-4d80-8492-94d42f61751b,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
a1b3622d-3daa-45e4-8d88-5c18bdabff15,b9fbf5dd-c659-47cc-a30b-f3cc35504dbf,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
db20326a-320b-41ce-a4ec-d823f3b304e0,52864b27-acdb-4b07-bfce-c0b6a9ae5df7,0.0,0.7908792604972411,0.5,0.5,0,,,0.0,,1.0
db20326a-320b-41ce-a4ec-d823f3b304e0,27bbe8e8-f9e2-4770-a988-dc95b4e9113a,0.0,0.9388478846704933,0.5,0.5,0,,,0.0,,1.0
950414a2-4fb9-4155-b25c-d3ec33702990,47614587-2275-4107-b900-33cec6b5f8e2,0.0,0.7908792601515365,0.5,0.5,0,,,0.0,,1.0
950414a2-4fb9-4155-b25c-d3ec33702990,fd254885-317a-478a-80a8-b01023a2105c,0.0,0.9623403443927478,0.5,0.5,0,,,0.0,,1.0
42d7642a-fb72-4909-91c7-16ab7d7cc069,47614587-2275-4107-b900-33cec6b5f8e2,0.0,0.7908792601515365,0.5,0.5,0,,,0.0,,1.0
42d7642a-fb72-4909-91c7-16ab7d7cc069,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
cd911951-7eef-4bf6-8f55-c6a21b40e356,246f19db-8808-4858-84b9-32ad89871450,0.0,0.7908792680173068,0.5,0.5,0,,,0.0,,1.0
cd911951-7eef-4bf6-8f55-c6a21b40e356,e0f425ca-b817-42bc-919c-441bd3a09255,0.0,0.7908792706331278,0.5,0.5,0,,,0.0,,1.0
a9577804-73ca-4996-89ca-f4a74b8929f4,e837c4db-9dd0-4b96-964b-dfff0da98997,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
a9577804-73ca-4996-89ca-f4a74b8929f4,34e782d7-1a05-4e86-9b58-e903b62f411e,0.0,0.7908792697638318,0.5,0.5,0,,,0.0,,1.0
0b8506f9-fffb-4ed1-ae6c-52ca41417973,51eeebfc-5632-4911-9d8a-8fa890eeafea,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
0b8506f9-fffb-4ed1-ae6c-52ca41417973,1dee0b75-cf38-4c06-a794-ac0719e028cd,0.0,0.7908792658524578,0.5,0.5,0,,,0.0,,1.0
513bac2e-f3ac-4823-8a7e-5fa0ebdd5c8f,fc0d4204-bc5b-40e3-a2dc-c4f91663b44b,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
513bac2e-f3ac-4823-8a7e-5fa0ebdd5c8f,707c1758-f211-4020-a428-808633d8f9f5,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
9d2961e5-093a-41a3-9e12-46224eb172a9,e0f425ca-b817-42bc-919c-441bd3a09255,0.0,0.7908792706331278,0.5,0.5,0,,,0.0,,1.0
9d2961e5-093a-41a3-9e12-46224eb172a9,89371203-0bc5-49fd-85e7-5270780bdce2,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
59b64128-a903-4bb1-a4e2-a741d43d285a,2f212f2e-0d7e-4e08-a248-fbd2ae83c75b,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
59b64128-a903-4bb1-a4e2-a741d43d285a,bb50c0ad-9004-449f-ab85-7481e15bcac5,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
acfd78ab-501d-43eb-b441-e1fd80e1207a,52864b27-acdb-4b07-bfce-c0b6a9ae5df7,0.0,0.7908792604972411,0.5,0.5,0,,,0.0,,1.0
acfd78ab-501d-43eb-b441-e1fd80e1207a,3eaa61d9-e3e1-475e-af08-09af61c9613f,0.0,0.7908792680173068,0.5,0.5,0,,,0.0,,1.0
579fc0f4-9957-4a6e-bd86-c10ae1f99ea1,910c3129-2ea0-4811-b1f6-faa0b8e1ff23,0.0,0.7908792706331278,0.5,0.5,0,,,0.0,,1.0
579fc0f4-9957-4a6e-bd86-c10ae1f99ea1,ef803b18-f071-4c0a-98b7-c365ad0f70e1,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
61b2e8c6-0ccc-4f0e-afae-ac2767e165d1,02feffa7-1659-43b6-b43e-ef34226c2e3c,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
61b2e8c6-0ccc-4f0e-afae-ac2767e165d1,b8093cfe-7776-4f0f-84a4-3749d6f3941e,0.0,0.7908792674009579,0.5,0.5,0,,,0.0,,1.0
063ff1ec-38f7-4fb8-a12d-55fb6295e4e5,cf13d495-6895-4b03-a459-dd4486711100,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
063ff1ec-38f7-4fb8-a12d-55fb6295e4e5,b225a976-5774-4a0c-812b-644259939ba3,0.0,0.7908792558801172,0.5,0.5,0,,,0.0,,1.0
f8ccd2f0-0130-42c7-a1ff-a58351993a47,910c3129-2ea0-4811-b1f6-faa0b8e1ff23,0.0,0.7908792706331278,0.5,0.5,0,,,0.0,,1.0
f8ccd2f0-0130-42c7-a1ff-a58351993a47,b552efa5-9ed0-4110-980f-1310c1e18465,0.0,0.7908792670961399,0.5,0.5,0,,,0.0,,1.0
54616ac5-b172-4ba4-9f11-3837d919f1e7,b8fce9ca-4b02-4406-9a35-fc0e932f696d,0.0,0.7908792680173068,0.5,0.5,0,,,0.0,,1.0
54616ac5-b172-4ba4-9f11-3837d919f1e7,80c1521e-f6b1-4014-92b5-a1ca457bf0b2,0.0,0.9392574521621688,0.5,0.5,0,,,0.0,,1.0
eef08e35-b3c7-4b91-8d37-7506455f06bc,1f903bd4-33fe-4277-813d-f5ed1dcf5fee,0.0,0.7908792608347073,0.5,0.5,0,,,0.0,,1.0
eef08e35-b3c7-4b91-8d37-7506455f06bc,e1eeed51-f64f-4608-9053-2e9ff13bbaba,0.0,0.7908792712992117,0.5,0.5,0,,,0.0,,1.0
681cb6e9-cb16-46b3-9752-9145aab30c3b,51eeebfc-5632-4911-9d8a-8fa890eeafea,0.0,0.7908792635310807,0.5,0.5,0,,,0.0,,1.0
681cb6e9-cb16-46b3-9752-9145aab30c3b,b8093cfe-7776-4f0f-84a4-3749d6f3941e,0.0,0.7908792674009579,0.5,0.5,0,,,0.0,,1.0
6d4d7d67-7c87-4168-afd6-809ab414e452,1f903bd4-33fe-4277-813d-f5ed1dcf5fee,0.0,0.7908792608347073,0.5,0.5,0,,,0.0,,1.0
6d4d7d67-7c87-4168-afd6-809ab414e452,079c97ea-1ff4-40de-bdc3-d2af03ffa08f,0.0,0.7908792623420158,0.5,0.5,0,,,0.0,,1.0
